,event,date,magnitude,lat,lon
1017,"BLUE Wildfire, Siskiyou, California",2025-08-27T17:44:00Z,1236.0,41.790117,-123.185
1018,"Canyon Wildfire, Ventura, California",2025-08-27T12:09:00Z,5370.0,34.44045713,-118.7344877
1019,"Pony Wildfire, Rosebud, Montana",2025-08-27T10:40:00Z,853.0,45.91109,-106.52255
1020,"LOG Wildfire, Siskiyou, California",2025-08-26T17:24:00Z,872.0,41.414917,-123.266433
1022,"The backburn Wildfire, Rolette, North Dakota",2025-08-26T06:54:00Z,1342.0,48.853448,-99.817396
1023,"Dillon Wildfire, Siskiyou, California",2025-08-25T21:39:00Z,2134.0,41.530133,-123.540583
1024,"WILDCAT Wildfire, Yakima, Washington",2025-08-25T21:23:00Z,1268.0,46.845383,-121.3967
1025,"PEAK Wildfire, Trinity, California",2025-08-25T18:34:00Z,506.0,40.902691,-122.850456
1027,"Big Butte Wildfire, Elko, Nevada",2025-08-24T20:03:00Z,3612.0,41.138,-116.59
1028,"Emigrant Wildfire, Lane, Oregon",2025-08-24T18:26:00Z,7764.0,43.468783,-122.241617
1029,"Five Points Wildfire, Scotland, North Carolina",2025-08-24T16:32:00Z,761.0,34.9691667,-79.4626667
1030,"R-3 Wildfire, Lassen, California",2025-08-24T15:44:00Z,500.0,40.435833,-120.477333
1031,"GARNET Wildfire, Fresno, California",2025-08-24T11:39:00Z,4420.0,36.860693,-119.042959
1032,"Widemouth Wildfire, Millard, Utah",2025-08-23T17:13:00Z,500.0,38.723474,-112.518978
1033,"Walk Wildfire, Idaho, Idaho",2025-08-23T14:21:00Z,920.0,45.904267,-114.998067
1034,"Dollar Lake Wildfire, Sublette, Wyoming",2025-08-22T21:32:00Z,9891.0,43.3246667,-110.0038333
1035,"LITTLE Wildfire, Kern, California",2025-08-22T18:14:00Z,2537.0,35.564333,-118.5865
1036,"Needwood Wildfire, Collingsworth, Texas",2025-08-22T17:47:00Z,672.0,35.01891131,-100.0051536
1037,"5 Mile 2025 Wildfire, Kleberg, Texas",2025-08-22T15:34:00Z,5747.0,27.342234,-97.339378
1038,"Willow Creek Wildfire, Lincoln, Wyoming",2025-08-22T13:35:00Z,4356.0,42.554167,-110.958833
1039,"FLAT Wildfire, Jefferson, Oregon",2025-08-21T19:59:00Z,21971.0,44.513117,-121.354533
1040,"PICKETT Wildfire, Napa, California",2025-08-21T18:00:00Z,6803.0,38.591983,-122.550064
1041,"Dollar Lake Wildfire, Sublette, Wyoming",2025-08-21T16:39:00Z,10000.0,43.32806,-110.006
1042,"Ransome Wildfire, Lincoln, Montana",2025-08-21T10:07:00Z,622.0,48.5401,-115.64005
1043,"Rhoda Creek Wildfire, Idaho, Idaho",2025-08-20T19:34:00Z,1334.0,46.239167,-115.0895
1044,"Devil Mountain Wildfire, Powell, Montana",2025-08-20T19:13:00Z,1650.0,46.745833,-112.869
1045,"COYOTE Wildfire, El Dorado, California",2025-08-20T17:17:00Z,624.0,38.534833,-120.641667
1046,"East Wildfire, Idaho, Idaho",2025-08-20T14:28:00Z,700.0,46.5645,-114.838833
1047,"Lonely Mountain Wildfire, Idaho, Idaho",2025-08-20T12:06:00Z,617.0,45.750667,-114.865667
1048,"FT. GREEN RD. (53) Wildfire, Polk, Florida",2025-08-19T22:24:00Z,640.0,27.7161111,-81.9627778
1049,"West Fork Wildfire, Gallatin, Montana",2025-08-19T20:23:00Z,500.0,44.9432,-111.3681
1050,"MILE MARKER 39 FIRE (06) Wildfire, Broward, Florida",2025-08-19T17:06:00Z,19200.0,26.2161111,-80.5413889
1051,"Fishhook Wildfire, Greenlee, Arizona",2025-08-19T14:14:00Z,540.0,33.640167,-109.208833
1052,"Pot Mountain Wildfire, Flathead, Montana",2025-08-18T20:51:00Z,526.0,47.9275,-113.160883
1053,"Moser Dome Wildfire, Yellowstone, Montana",2025-08-18T20:41:00Z,930.15,45.59207,-108.74616
1054,"Dry Head 2 Wildfire, Big Horn, Montana",2025-08-18T17:15:00Z,700.0,45.254833,-108.2475
1055,"Marceaux Wildfire, Cameron, Louisiana",2025-08-18T15:22:00Z,1456.0,29.897157,-93.754461
1056,"Cow Creek Wildfire, Elko, Nevada",2025-08-17T19:05:00Z,506.0,41.878117,-114.509567
1057,"Knowles Wildfire, Sanders, Montana",2025-08-17T17:37:00Z,2000.0,47.346967,-114.7133
1058,"BULL LAKE Wildfire, Fremont, Wyoming",2025-08-17T16:09:00Z,525.0,43.159333,-109.209167
1059,"Derby Wildfire, Eagle, Colorado",2025-08-17T15:39:00Z,1720.0,39.849463,-107.091173
1060,"LG25 6416 - McAllister Wildfire, Madison, Montana",2025-08-16T18:29:00Z,3500.0,45.49225,-111.721783
1061,"Cow Creek Wildfire, Elko, Nevada",2025-08-16T18:29:00Z,506.0,41.878167,-114.5095
1062,"Cottonwood Peak Wildfire, Elko, Nevada",2025-08-15T23:03:00Z,28000.0,41.389933,-116.209267
1063,"Sand Creek Wildfire, Fremont, Idaho",2025-08-15T13:47:00Z,851.0,44.095333,-111.609
1064,"Windy Rock Wildfire, Powell, Montana",2025-08-14T21:11:00Z,848.0,46.719,-112.8462
1065,"Rancho Wildfire, Washoe, Nevada",2025-08-14T19:21:00Z,1483.0,39.837052,-119.926983
1066,"Cloudrest Wildfire, Madison, Montana",2025-08-14T18:31:00Z,1156.0,45.557667,-112.037333
1067,"Chin Creek Wildfire, White Pine, Nevada",2025-08-14T18:31:00Z,639.0,40.00325,-114.4117
1068,"SLEEPER RANCH Wildfire, Park, Wyoming",2025-08-14T14:44:00Z,18046.0,44.208967,-108.74655
1069,"DRY HEAD Wildfire, Carbon, Montana",2025-08-14T11:57:00Z,500.0,45.20166,-108.14578
1070,"KING Wildfire, Los Angeles, California",2025-08-14T04:08:00Z,591.2,34.72053,-118.79862
1071,"RED CANYON Wildfire, Hot Springs, Wyoming",2025-08-13T21:40:00Z,91581.0,43.629667,-107.945833
1072,"Bivens Creek Wildfire, Madison, Montana",2025-08-13T21:22:00Z,1932.0,45.4575,-111.9825
1073,"CRESCENT ROAD Wildfire, Lincoln, Washington",2025-08-13T19:25:00Z,500.0,47.80135,-117.847033
1074,"Sunset Wildfire, Bonner, Idaho",2025-08-13T19:21:00Z,675.0,48.021703,-116.592939
1075,"LG25 6395 - Horn Wildfire, Madison, Montana",2025-08-13T17:53:00Z,2260.0,44.775783,-111.490633
1076,"Mire Wildfire, Clearwater, Idaho",2025-08-13T17:08:00Z,1000.0,46.562652,-115.142036
1077,"CENTRAL FERRY Wildfire, Whitman, Washington",2025-08-13T17:04:00Z,6597.0,46.6955,-117.80628
1078,"Willard Peak Wildfire, Weber, Utah",2025-08-13T16:48:00Z,577.0,41.32945,-111.944583
1079,"Washington Wildfire, Gila, Arizona",2025-08-13T16:45:00Z,550.0,34.43225,-111.286783
1080,"SPRING CREEK Wildfire, Washakie, Wyoming",2025-08-13T16:17:00Z,800.0,43.951467,-107.246967
1081,"Summer Springs Wildfire, Treasure, Montana",2025-08-13T16:04:00Z,2568.0,45.9866,-107.3782
1082,"Pony Creek Wildfire, Rosebud, Montana",2025-08-13T15:12:00Z,1062.0,45.893,-106.513
1083,"BOX Wildfire, Owyhee, Idaho",2025-08-13T14:02:00Z,5000.0,42.5217,-116.98975
1084,"ROCK Wildfire, Valley, Idaho",2025-08-13T08:57:00Z,1871.0,44.666917,-116.157917
1085,"Mission Butte Wildfire, Big Horn, Montana",2025-08-13T02:37:00Z,500.0,45.459,-107.642833
1086,"MOUNTAIN Wildfire, Modoc, California",2025-08-11T19:41:00Z,980.0,41.808115,-121.334396
1087,"Crosho Wildfire, Rio Blanco, Colorado",2025-08-11T18:37:00Z,1700.0,40.192667,-107.055967
1089,"Big Springs Wildfire, Tooele, Utah",2025-08-09T15:10:00Z,1486.0,40.700733,-112.657717
1090,"VEREDA BLANCA Wildfire, Sandoval, New Mexico",2025-08-08T19:29:00Z,1551.0,35.4805,-107.2865
1091,"CANYON Wildfire, Ventura, California",2025-08-07T16:29:00Z,5370.0,34.439631,-118.735536
1092,"Beulah Wildfire, Summit, Utah",2025-08-07T13:28:00Z,2310.0,40.81,-110.702833
1093,"Goodwin Wildfire, Graham, Arizona",2025-08-07T12:21:00Z,1010.0,32.978583,-110.190444
1094,"Twelve Wildfire, Moffat, Colorado",2025-08-06T17:45:00Z,1000.0,40.362383,-108.4252
1095,"Indian Creek Wildfire, Gila, Arizona",2025-08-06T13:06:00Z,2511.0,33.667617,-110.1018
1096,"ANDERSON DIKE (53) Wildfire, Polk, Florida",2025-08-05T20:47:00Z,800.0,27.8508333,-82.0147222
1097,"ROSA Wildfire, Riverside, California",2025-08-04T15:34:00Z,1690.0,33.56159,-116.53934
1098,"Tullock Wildfire, Big Horn, Montana",2025-08-04T13:47:00Z,1469.0,45.92634,-107.32927
1099,"Medicine Wildfire, Yukon-Koyukuk, Alaska",2025-08-04T12:23:00Z,1002.6,65.431117,-144.315283
1100,"GOLD Wildfire, San Bernardino, California",2025-08-04T11:39:00Z,1036.0,34.317234,-116.910436
1101,"Backbone Wildfire, Natchitoches, Louisiana",2025-08-03T20:46:00Z,1480.0,31.492967,-93.030833
1102,"Leroux Wildfire, Delta, Colorado",2025-08-03T18:28:00Z,700.0,38.8774,-107.7714
1103,"Bronco Wildfire, Gila, Arizona",2025-08-03T17:25:00Z,500.0,33.652167,-110.232833
1104,"Grease Wildfire, Rio Blanco, Colorado",2025-08-03T16:37:00Z,1000.0,39.973267,-108.215367
1105,"Lee Wildfire, Rio Blanco, Colorado",2025-08-02T22:48:00Z,700.0,39.93385,-108.23401
1106,"VICTORY Wildfire, Ada, Idaho",2025-08-02T16:56:00Z,916.8,43.34371,-116.401907
1107,"Elk RBX Wildfire, Rio Blanco, Colorado",2025-08-02T15:09:00Z,3000.0,39.959444,-107.745278
1108,"Adobe Mtn Wildfire, Elko, Nevada",2025-08-02T11:45:00Z,5500.0,41.396717,-115.694333
1109,"MP 22 Wildfire, Elko, Nevada",2025-08-01T23:46:00Z,4230.0,41.19055,-116.90375
1110,"Jakes Wildfire, Elko, Nevada",2025-08-01T23:44:00Z,3271.0,41.213667,-116.852667
1111,"Snowstorm Wildfire, Elko, Nevada",2025-08-01T23:31:00Z,22256.0,41.384833,-116.844167
1112,"Rattlesnake (50) Wildfire, Palm Beach, Florida",2025-08-01T21:10:00Z,2400.0,26.4336111,-80.4225
1113,"Kirkland Wildfire, Yavapai, Arizona",2025-08-01T19:20:00Z,923.0,34.446667,-112.900556
1114,"Gifford Wildfire, Santa Barbara, California",2025-08-01T17:12:00Z,96106.0,35.076367,-120.159167
1115,"Pryor Dump Inc. 698 Wildfire, Big Horn, Montana",2025-08-01T16:05:00Z,955.0,45.4264,-108.574733
1116,"Middle Mesa Wildfire, Rio Arriba, New Mexico",2025-08-01T15:33:00Z,1115.0,36.96974,-107.32962
1117,"Island Creek Wildfire, Idaho, Idaho",2025-08-01T12:18:00Z,612.0,46.035496,-115.437556
1118,"BUDDHA RANCH Wildfire, Lake, Montana",2025-08-01T11:34:00Z,600.0,47.6911111,-114.5233333
1119,"STUD HORSE Wildfire, Okanogan, Washington",2025-07-31T18:44:00Z,539.0,48.475167,-120.149667
1120,"Lake Creek Wildfire, Umatilla, Oregon",2025-07-31T17:47:00Z,500.0,45.4367,-118.625567
1121,"Lightning Creek Wildfire, Bonner, Idaho",2025-07-31T12:09:00Z,700.0,48.284,-116.1472
1123,"STRIKER Wildfire, Owyhee, Idaho",2025-07-31T05:52:00Z,6000.0,43.235043,-116.483442
1124,"PRAIRIE MINE (53) Wildfire, Polk, Florida",2025-07-30T21:49:00Z,645.0,27.8030556,-81.9627778
1125,"Salt Lake Wildfire, Brazoria, Texas",2025-07-30T21:47:00Z,650.0,29.028061,-95.278571
1126,"BIG CLIFF Wildfire, Siskiyou, California",2025-07-30T21:18:00Z,943.0,41.307667,-123.018833
1127,"Elkhorn Wildfire, Custer, Idaho",2025-07-30T19:07:00Z,953.0,44.605167,-115.264833
1128,"LOST TOM Wildfire, Malheur, Oregon",2025-07-30T02:11:00Z,1124.5,44.294698,-117.282398
1129,"ROCK CREEK Wildfire, Malheur, Oregon",2025-07-29T23:00:00Z,17271.04,42.874844,-117.311299
1130,"Moonshine Wildfire, Humboldt, Nevada",2025-07-29T20:46:00Z,2863.0,41.660333,-118.044333
1131,"Cedar Wildfire, Butte, Idaho",2025-07-29T20:06:00Z,615.0,44.159395,-113.183899
1132,"Hiland Wildfire, Natrona, Wyoming",2025-07-29T19:48:00Z,814.5,43.062367,-107.3755
1133,"Mill Wildfire, Lemhi, Idaho",2025-07-29T19:47:00Z,1820.0,44.471667,-113.649
1136,"Stoner Mesa Wildfire, Dolores, Colorado",2025-07-28T21:02:00Z,514.0,37.678,-108.191167
1138,"LITTLE JOHN Wildfire, Malheur, Oregon",2025-07-27T21:29:00Z,10000.0,42.848933,-117.428917
1140,"War Creek Wildfire, Jones, South Dakota",2025-07-27T05:00:00Z,2250.0,44.143117,-100.406583
1141,"VEES Wildfire, Washakie, Wyoming",2025-07-26T19:44:00Z,2900.0,43.860917,-107.265083
1142,"MAMMOTH Wildfire, Modoc, California",2025-07-25T17:25:00Z,2533.0,41.684141,-121.323879
1143,"Summit Wildfire, Cassia, Idaho",2025-07-25T13:55:00Z,826.2,42.183228,-113.830787
1144,"North Marsh Wildfire, Volusia, Florida",2025-07-22T11:10:00Z,4000.0,29.118233,-81.4737
1147,"Ripple Wildfire, Yukon-Koyukuk, Alaska",2025-07-20T21:24:00Z,3646.0,67.678833,-144.242733
1148,"CAT CANYON Wildfire, Nye, Nevada",2025-07-20T20:49:00Z,1100.0,37.05025,-116.440133
1149,"LAKE SPOKANE Wildfire, Stevens, Washington",2025-07-19T18:36:00Z,1255.0,47.841564,-117.74417
1151,"Butte Creek Wildfire, Wasco, Oregon",2025-07-19T01:35:00Z,2046.0,44.984139,-121.480278
1152,"BURDOIN Wildfire, Klickitat, Washington",2025-07-18T18:46:00Z,8776.0,45.701499,-121.427851
1153,"BRADFORD BRANCH Wildfire, Riverside, California",2025-07-16T15:51:00Z,1071.59,33.501354,-116.79812
1154,"DALE Wildfire, Riverside, California",2025-07-16T15:38:00Z,1071.59,33.526501,-116.787954
1156,"Buckboard Wildfire, Oneida, Idaho",2025-07-15T20:59:00Z,1698.0,42.0147,-112.412383
1157,"Cabin Wildfire, Coconino, Arizona",2025-07-15T19:38:00Z,1048.0,34.61695,-110.948117
1158,"TINDALL Wildfire, Owyhee, Idaho",2025-07-15T19:12:00Z,1697.7,42.978896,-115.89549
1159,"Cornucopia Wildfire, Elko, Nevada",2025-07-15T19:03:00Z,3306.0,41.525,-116.277833
1160,"DAYBREAK Wildfire, Baker, Oregon",2025-07-15T18:35:00Z,851.0,44.50165,-117.208667
1161,"Fay Wildfire, Kern, California",2025-07-15T18:35:00Z,648.0,35.729717,-118.3062
1162,"BOUNDARY RD Wildfire, Yakima, Washington",2025-07-15T14:40:00Z,500.0,46.1944444,-120.0263889
1163,"Hagelstein Wildfire, Klamath, Oregon",2025-07-14T20:50:00Z,627.0,42.440228,-121.802502
1164,"GREENACRES Wildfire, Okanogan, Washington",2025-07-14T19:15:00Z,921.0,48.484367,-119.5205
1165,"Mutal Aid 231 Wildfire, Umatilla, Oregon",2025-07-14T19:13:00Z,700.0,45.9453,-118.721533
1166,"Camp Wildfire, Fairbanks North Star, Alaska",2025-07-14T17:48:00Z,1636.16,64.477117,-145.532217
1167,"New Holland Wildfire, Jackson, South Dakota",2025-07-14T17:03:00Z,583.0,43.62067728,-101.6569035
1169,"Ute 63 Wildfire, La Plata, Colorado",2025-07-13T22:19:00Z,515.0,37.02525,-108.255465
1170,"0545 CRAM Wildfire, Jefferson, Oregon",2025-07-13T20:42:00Z,1400.0,44.79655,-120.94205
1171,"Monroe Canyon Wildfire, Sevier, Utah",2025-07-13T16:39:00Z,700.0,38.561317,-112.080083
1172,"COYOTE Wildfire, Malheur, Oregon",2025-07-13T14:04:00Z,835.0,42.682278,-117.027278
1173,"0536 HIGHLAND Wildfire, Crook, Oregon",2025-07-12T19:05:00Z,719.0,44.238553,-120.821905
1174,"East Shelby Wildfire, Jerauld, South Dakota",2025-07-12T11:27:00Z,663.0,43.971,-98.927
1175,"Rolling Hills Wildfire, Converse, Wyoming",2025-07-11T12:54:00Z,700.0,42.942667,-105.9405
1188,"Johnny Buck Wildfire, Miami-Dade, Florida",2025-07-11T11:26:00Z,1034.0,25.618717,-80.726917
1204,"PALM TREE Wildfire, Broward, Florida",2025-07-10T19:12:00Z,1800.0,26.3336111,-80.5466667
1205,"Sowbelly Wildfire, Mesa, Colorado",2025-07-10T18:53:00Z,2192.0,38.665033,-108.389883
1206,"Turner Gulch Wildfire, Mesa, Colorado",2025-07-10T18:07:00Z,936.0,38.754333,-108.875333
1207,"Deer Creek Wildfire, San Juan, Utah",2025-07-10T16:52:00Z,7000.0,38.36017,-109.18287
1208,"Rush Wildfire, Valley, Idaho",2025-07-10T15:36:00Z,535.0,45.100667,-114.8035
1209,"South Rim Wildfire, Montrose, Colorado",2025-07-10T14:08:00Z,3633.0,38.5581,-107.719167
1210,"Onion Wildfire, Northwest Arctic, Alaska",2025-07-10T00:31:00Z,1494.0,67.0685,-158.213
1211,"White Sage Wildfire, Coconino, Arizona",2025-07-10T00:30:00Z,40186.0,36.795371,-112.379793
1212,"Goose Wildfire, Grant, New Mexico",2025-07-09T19:47:00Z,711.0,33.020333,-108.382833
1213,"Billy Wildfire, Gila, Arizona",2025-07-09T19:11:00Z,752.0,33.859667,-110.906
1214,"Mica Wildfire, Tooele, Utah",2025-07-09T18:39:00Z,1500.0,40.0975,-113.2455556
1215,"GAP Wildfire, Millard, Utah",2025-07-09T17:25:00Z,672.0,39.1627,-112.072267
1216,"0523 WILLOW Wildfire, Crook, Oregon",2025-07-09T17:24:00Z,4403.0,43.822274,-119.925934
1217,"Evans Road Mutual Aid Wildfire, Asotin, Washington",2025-07-09T16:58:00Z,880.0,46.399,-117.134
1218,"WESTERN PINES Wildfire, Lincoln, Washington",2025-07-09T16:09:00Z,5812.0,47.7785,-118.1144
1220,"Big Bear Wildfire, Idaho, Idaho",2025-07-09T12:48:00Z,1038.0,45.4753,-114.976417
1221,"Reed Wildfire, Northwest Arctic, Alaska",2025-07-09T12:01:00Z,1662.84,67.055867,-154.85255
1223,"Anguitakada Wildfire, Northwest Arctic, Alaska",2025-07-09T02:31:00Z,5056.97,66.590567,-156.492233
1226,"Tutuksuk Wildfire, Northwest Arctic, Alaska",2025-07-08T19:12:00Z,3797.0,67.2835,-159.561667
1227,"Iron Wildfire, Miami-Dade, Florida",2025-07-08T18:01:00Z,1374.0,25.64051,-80.6613
1228,"HOPE Wildfire, Stevens, Washington",2025-07-08T16:38:00Z,3000.0,48.821248,-117.982361
1229,"Hot Canyon Wildfire, Elko, Nevada",2025-07-08T16:18:00Z,2000.0,41.368,-114.336333
1230,"13 MILE FIRE Wildfire, Palm Beach, Florida",2025-07-08T15:34:00Z,3300.0,26.3833333,-80.79
1231,"Elk Wildfire, Klamath, Oregon",2025-07-08T14:38:00Z,2705.0,42.323717,-121.361867
1232,"GOTHIC Wildfire, Nye, Nevada",2025-07-08T12:09:00Z,36500.0,37.31998,-116.09682
1233,"UDC Fire Wildfire, Jefferson, Oregon",2025-07-07T22:59:00Z,965.8,44.803444,-121.288889
1234,"0482 SUNRISE Wildfire, Crook, Oregon",2025-07-07T14:45:00Z,655.0,44.019167,-120.038167
1235,"Wheeler Wildfire, Yukon-Koyukuk, Alaska",2025-07-07T12:12:00Z,2500.0,66.135283,-156.631383
1236,"Sikik Wildfire, Northwest Arctic, Alaska",2025-07-06T12:35:00Z,1102.01,67.97,-158.14
1237,"Tsukon Wildfire, Yukon-Koyukuk, Alaska",2025-07-04T20:43:00Z,1038.0,66.8268,-146.021117
1238,"Dragon Bravo Wildfire, Coconino, Arizona",2025-07-04T19:02:00Z,116592.0,36.238417,-112.1032
1239,"Bartlett Wildfire, Humboldt, Nevada",2025-07-04T18:31:00Z,6169.0,41.4988,-118.867117
1240,"Flicker Wildfire, Phillips, Montana",2025-07-04T14:25:00Z,806.0,47.621667,-108.161667
1241,"BARBER Wildfire, Pershing, Nevada",2025-07-04T03:33:00Z,17583.0,40.714483,-117.863733
1242,"BUTLER Wildfire, Siskiyou, California",2025-07-03T21:44:00Z,1346.0,41.315333,-123.410667
1243,"Uncle Sam Creek Wildfire, Fairbanks North Star, Alaska",2025-07-03T19:58:00Z,685.15,64.4515,-146.271833
1246,"Wilder Wildfire, Fergus, Montana",2025-07-03T01:30:00Z,3450.0,47.556967,-108.452633
1247,"Spring Creek Wildfire, Platte, Wyoming",2025-07-02T20:31:00Z,1500.0,42.604967,-105.230283
1248,"APPLE ACRES Wildfire, Chelan, Washington",2025-07-02T19:37:00Z,3410.0,47.926667,-119.91205
1249,"SIEGEL Wildfire, Spokane, Washington",2025-07-02T18:52:00Z,700.0,47.282184,-117.547016
1250,"COLD SPRINGS Wildfire, Umatilla, Oregon",2025-07-02T18:50:00Z,2489.0,45.923944,-119.097306
1251,"Juniper Wildfire, Yavapai, Arizona",2025-07-02T18:11:00Z,600.0,34.1135,-112.258333
1252,"Madre Wildfire, San Luis Obispo, California",2025-07-02T16:29:00Z,100.0,35.09519,-120.046793
1253,"0391 GRIZZLY FLAT Wildfire, Jefferson, Oregon",2025-07-02T15:47:00Z,624.0,44.4813,-120.950117
1254,"GREEN Wildfire, Shasta, California",2025-07-02T12:19:00Z,2549.0,40.833867,-122.096717
1255,"Powder River Wildfire, Johnson, Wyoming",2025-07-01T22:56:00Z,870.0,44.43205,-106.0963
1256,"HALL Wildfire, Hot Springs, Wyoming",2025-07-01T18:30:00Z,1082.0,43.731972,-108.223028
1257,"Black Canyon Wildfire, Lake, Oregon",2025-07-01T14:51:00Z,1584.0,42.425033,-119.591367
1258,"Mosquito Wildfire, Monroe, Florida",2025-07-01T13:05:00Z,8373.0,25.533017,-80.896733
1259,"JUNIPER Wildfire, Riverside, California",2025-06-30T14:29:00Z,689.0,33.802331,-117.326132
1260,"WOLF Wildfire, Riverside, California",2025-06-29T18:30:00Z,2414.0,33.871222,-116.89443
1261,"Taylor Draw Wildfire, Carbon, Wyoming",2025-06-29T01:39:00Z,1247.0,41.853392,-106.794327
1262,"Oak Ridge Wildfire, Apache, Arizona",2025-06-28T20:55:00Z,6545.0,35.6166667,-109.1863889
1263,"Horse Draw Wildfire, Moffat, Colorado",2025-06-26T18:07:00Z,801.0,40.26395,-108.598633
1269,"Indian Prairie Canal (22) Wildfire, Glades, Florida",2025-06-24T21:58:00Z,2028.0,27.0647222,-80.9752778
1270,"HENRY GEORGE WEST (29)~ Wildfire, Hillsborough, Florida",2025-06-24T21:47:00Z,1200.0,27.9261111,-82.1061111
1272,"Racquet Wildfire, Yukon-Koyukuk, Alaska",2025-06-23T17:41:00Z,601.0,66.326383,-141.106667
1273,"BARSTOW ROAD Wildfire, Walla Walla, Washington",2025-06-23T10:29:00Z,1543.0,46.47261,-118.34398
1274,"New Cottonwood Wildfire, Northwest Arctic, Alaska",2025-06-22T22:44:00Z,1868.15,68.17,-159.64
1275,"Shortcut Wildfire, Yukon-Koyukuk, Alaska",2025-06-22T21:25:00Z,530.0,65.085039,-151.537233
1276,"Ikpikpuk Wildfire, North Slope, Alaska",2025-06-22T13:41:00Z,1355.16,69.54,-154.87
1277,"Bronx Wildfire, North Slope, Alaska",2025-06-22T13:09:00Z,617.82,69.47,-155.25
1281,"Yellow Wildfire, Yukon-Koyukuk, Alaska",2025-06-21T18:32:00Z,852.0,65.7275,-146.588333
1282,"East Gakona River Wildfire, Copper River, Alaska",2025-06-21T17:29:00Z,936.0,62.766833,-145.008333
1283,"Sand Lake Wildfire, Southeast Fairbanks, Alaska",2025-06-21T16:55:00Z,2855.71,63.797167,-144.365467
1284,"Kerulu Wildfire, Northwest Arctic, Alaska",2025-06-21T16:47:00Z,1645.75,66.38,-158.14
1285,"Tallowpot Wildfire, Northwest Arctic, Alaska",2025-06-21T13:27:00Z,854.18,65.887333,-163.886333
1286,"McArthur Creek Wildfire, Southeast Fairbanks, Alaska",2025-06-21T00:45:00Z,5465.01,63.115533,-141.210917
1287,"Ridgeline Wildfire, Southeast Fairbanks, Alaska",2025-06-20T23:04:00Z,4584.4,63.378917,-141.44
1288,"River Trail Wildfire, Southeast Fairbanks, Alaska",2025-06-20T23:03:00Z,19938.63,63.4187,-141.947883
1289,"Moldy Wildfire, Yukon-Koyukuk, Alaska",2025-06-20T22:46:00Z,10526.33,65.582658,-156.739841
1290,"Louie Wildfire, Yukon-Koyukuk, Alaska",2025-06-20T22:41:00Z,1000.0,65.582333,-156.743
1292,"Fish Lake Wildfire, Copper River, Alaska",2025-06-20T20:40:00Z,736.0,62.60625,-145.97365
1293,"Porphyry Wildfire, Southeast Fairbanks, Alaska",2025-06-20T20:34:00Z,2641.26,64.2,-142.5525
1294,"Goldstream Creek Wildfire, Yukon-Koyukuk, Alaska",2025-06-20T19:57:00Z,4265.16,64.73555,-148.759167
1295,"Salmon Trout Wildfire, Yukon-Koyukuk, Alaska",2025-06-20T19:49:00Z,694.0,66.83,-141.54
1296,"Aggie Creek Wildfire, Fairbanks North Star, Alaska",2025-06-20T19:41:00Z,3125.0,65.122783,-148.154167
1297,"Alligator Wildfire, Yukon-Koyukuk, Alaska",2025-06-20T18:42:00Z,1100.0,65.636167,-144.760333
1298,"Buckley Bar Wildfire, Yukon-Koyukuk, Alaska",2025-06-20T18:37:00Z,2140.0,65.368167,-144.343517
1299,"Pilot Creek Wildfire, Yukon-Koyukuk, Alaska",2025-06-20T18:35:00Z,4748.0,63.9605,-154.8635
1300,"Susulatna Hills Wildfire, Yukon-Koyukuk, Alaska",2025-06-20T18:28:00Z,7415.3,63.583333,-155.283333
1301,"Easter Wildfire, North Slope, Alaska",2025-06-20T18:20:00Z,543.0,68.05,-153.99
1302,"Colowyo Wildfire, Moffat, Colorado",2025-06-20T17:56:00Z,585.0,40.245916,-107.829344
1303,"Hay Wildfire, Yukon-Koyukuk, Alaska",2025-06-20T17:53:00Z,2017.0,65.1,-151.61
1304,"Birch Wildfire, Yukon-Koyukuk, Alaska",2025-06-20T17:21:00Z,2700.0,65.862217,-144.221117
1305,"Christian Wildfire, Yukon-Koyukuk, Alaska",2025-06-20T17:16:00Z,3020.0,67.337383,-144.808
1306,"Richards Wildfire, Yukon-Koyukuk, Alaska",2025-06-20T14:33:00Z,563.35,65.685833,-156.7275
1307,"Takoma Wildfire, Yukon-Koyukuk, Alaska",2025-06-20T12:40:00Z,2081.86,65.4264,-143.9174
