Event_type,lat,lon,intensity,year,month,day,hour,dayofweek,is_weekend,cluster
Wildfire,-21.4365032259084,-46.94384021556782,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-15.020656619200128,-55.88629756806268,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,2.811448970609068,-75.38256274964401,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-11.244770227031252,-46.269404085292,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-17.214922558497914,23.161931011044786,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-6.391695112983911,-49.9602812128113,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-7.043297693451588,-47.66604645607274,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-17.122829189416812,36.665792789797706,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-10.569536759425583,35.2012148129427,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,43.607883,-108.11155,7.601402334583733,2026,1,1,0,3,0,-1
Wildfire,33.6625,-117.5816667,7.550135342488429,2026,1,1,0,3,0,-1
Wildfire,-15.34468223055612,14.286341412809492,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-14.6488798969253,-54.066778593847886,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-16.542345956633447,17.989166513464152,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-12.600050090282926,37.76508433647011,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-16.084652839276654,136.4407542686129,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-22.299721303713586,-56.29440184993208,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-12.871301937652298,-47.07709868734034,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-10.118758807618548,-50.23605861213827,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-15.861942123384669,-56.48398514420942,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-18.470404074411817,127.6769428745573,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-6.913465174049381,-46.6050445334142,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-18.399566118098075,-52.97184247297659,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-22.065828373143937,-48.03313091817321,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-16.099641969590206,-55.36721248568087,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-18.355565665307424,-50.507421884211055,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-15.305925224113144,131.14082239246335,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-16.65016745089853,-53.904519694390586,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,34.3116001158924,-117.70155770037336,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-20.216876285676683,-57.96463817149856,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-17.712991207037234,21.585429075895533,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-15.345920298426073,14.424437474901728,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-10.61555163216092,31.72477462287501,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-12.97919440068785,-50.87694012713002,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-15.392870467399394,135.3522904690017,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-8.565856136250362,-47.31516654852405,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-12.624892741031202,-64.52988435223746,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-15.273429333540491,34.208116670660566,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-10.393360152868093,35.34566945732852,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,42.565682,-115.871036,9.546884034617923,2026,1,1,0,3,0,-1
Wildfire,43.895717,-121.727467,6.90875477931522,2026,1,1,0,3,0,-1
Wildfire,-13.830756690834365,35.72458206243438,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-12.311326134217706,37.71701045024721,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-16.329452354704454,19.957627596933097,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-15.12642805575482,36.93492592048542,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-14.82898788736871,131.87807852972264,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-17.695001535252395,-51.72689079355872,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-16.205575423729258,-54.4304806151253,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-17.46553693331542,-52.81971177749081,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-18.116348270753136,-49.83867312803687,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-17.92916845975991,-50.96794625191682,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-7.959721560637487,30.321462605525536,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-9.726177667211246,-53.525391966222806,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-11.683897586222558,131.23809821961711,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-11.290554194633623,-45.33705866837308,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-14.97475596746946,133.94064364237198,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-14.63746372051352,-45.343870065589726,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-6.495574425303522,-49.72442599392616,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-15.202511553363763,141.9223283779603,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-17.602681445942824,-52.85884429529332,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-18.14477003302531,20.720385836737403,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-17.91113696520833,130.70990494755426,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-9.213030436621048,-48.81070810485178,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-17.503937366602752,-51.98487213420185,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-14.83806154300671,-57.372564853565855,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-8.90561788611075,-50.02237956325322,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-10.986859817238718,30.65073230938829,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-13.868351232435533,131.5325028861078,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-17.75526770984163,-53.59406132991903,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-12.554980784946473,-50.82543478813043,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-14.351791735514436,-55.37897327460695,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-10.79520187911728,-50.19672812461621,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-14.544945619690893,-56.57271277265714,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-8.681243041174849,-50.29294613662448,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-19.338551905442067,-55.115694040374926,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-14.778240235354726,38.23484193716149,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,33.387036,-117.351694,6.85751406254539,2026,1,1,0,3,0,-1
Wildfire,39.305,-119.8275,8.517393171418904,2026,1,1,0,3,0,-1
Wildfire,44.082833,-114.525667,7.313886831633462,2026,1,1,0,3,0,-1
Wildfire,44.144217,-121.842633,6.591673732008658,2026,1,1,0,3,0,-1
Wildfire,42.976667,-121.293167,7.696667081526462,2026,1,1,0,3,0,-1
Wildfire,43.637322,-120.972091,8.77971129020447,2026,1,1,0,3,0,-1
Wildfire,43.49705,-121.102133,9.523763287920112,2026,1,1,0,3,0,-1
Wildfire,43.295883,-120.737117,7.961370201719511,2026,1,1,0,3,0,-1
Wildfire,44.90148,-120.058147,9.616871578266345,2026,1,1,0,3,0,-1
Wildfire,-23.69694057937735,-57.58268066430553,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-17.598136686410562,19.23786108089796,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-12.304968808724986,36.986723863065386,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-11.733022767780554,-50.451153423249984,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,44.92211140636342,-120.05162641202924,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-18.55016510942208,-53.4915133853077,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-2.689705881458102,27.390587577748693,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-6.54209733399725,-51.50171717124526,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,43.671183322868266,-120.97372014335043,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-22.49144589038348,-56.21099699918703,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-2.517153234922957,26.59992298995236,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,43.88282135663567,-121.65554650836286,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-22.917940169987123,-58.31020532611757,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-19.676473642417225,-47.001519409644494,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-9.85679428002523,31.02383231216854,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-14.406060256931644,36.54449911705812,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-17.050713199867197,17.956357487523984,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-15.515179106934063,36.65074945610868,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-23.2400568742476,-58.1054891812764,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-16.48779144226149,38.3522915795767,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-16.38207661126501,25.72869046911069,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-15.965875512448765,-55.41798550370614,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-14.94961622442448,-48.42757263851716,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-10.196808938159148,-53.963709962753406,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-11.101566319458165,-51.657600646967474,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-15.690079004239117,-47.22787662938202,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-16.337207338204532,137.0005581084432,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,43.5484572079417,-121.0691725010962,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-15.93764400729655,-54.49682073059845,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-24.071565661051576,-55.3953897608329,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-10.776236280964696,31.558705290775546,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-15.530577576108463,131.2563170727325,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-15.93772219031185,-53.94468886124151,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,46.028452,-114.993138,7.141799204764635,2026,1,1,0,3,0,-1
Wildfire,36.13743,-120.210499,6.220590170099739,2026,1,1,0,3,0,-1
Wildfire,33.7172222,-87.2011111,6.236369590203704,2026,1,1,0,3,0,-1
Wildfire,-19.42495034237194,-58.91279009570057,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-10.874555531543391,31.2654148026348,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-31.15683984546468,26.946359918473743,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-14.5139620994646,-57.968165813142406,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-20.582491127968733,-51.43038903674652,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-20.16595579240327,-47.75259479970126,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-19.63020245278232,-58.90268324192142,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,36.121148,-120.618133,9.760136677640244,2026,1,1,0,3,0,-1
Wildfire,44.386459,-116.254458,6.280395838960195,2026,1,1,0,3,0,-1
Wildfire,43.572833,-119.270133,8.294299608857235,2026,1,1,0,3,0,-1
Wildfire,43.7845,-115.604383,6.415096959171596,2026,1,1,0,3,0,-1
Wildfire,33.201667,-111.108,6.68586094706836,2026,1,1,0,3,0,-1
Wildfire,42.738083,-118.913283,7.8636512654486515,2026,1,1,0,3,0,-1
Wildfire,44.1489692905301,-119.61971495465636,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-10.34801940606756,-50.1167381782636,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-9.378260583711096,-50.13420043336345,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-18.87989203643322,-52.93134951426339,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-17.56989486192413,138.66173451541636,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-26.668464587689204,120.44501575430682,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-7.988083471097104,15.069612152920296,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,36.16673578310175,-120.58162142566164,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-11.076094069624922,-49.9997800691137,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-16.85531612846015,136.75622493921676,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-8.262251218824204,15.282949479267268,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-8.498710635507669,15.257913604278864,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-11.220278824309863,-47.11991379733076,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-7.363858941606869,-45.10811118126179,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-14.476182050520164,-52.93501949244869,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-11.228766655916113,-50.477507136828734,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-8.039557854102096,-47.7962655936124,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-9.605919889910073,-47.24184642775646,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-16.30674061067192,14.733269872119363,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-28.28715217321193,31.058352711005323,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,44.322333,-116.439,6.90875477931522,2026,1,1,0,3,0,-1
Wildfire,39.59744,-120.21611,8.109525659752872,2026,1,1,0,3,0,-1
Wildfire,44.28,-119.607833,8.011686729127847,2026,1,1,0,3,0,-1
Wildfire,43.401,-114.323333,6.311734809152915,2026,1,1,0,3,0,-1
Wildfire,44.240833,-119.559833,8.95531908176395,2026,1,1,0,3,0,-1
Wildfire,43.4537,-115.0568,7.601402334583733,2026,1,1,0,3,0,-1
Wildfire,44.486176,-117.188927,7.601402334583733,2026,1,1,0,3,0,-1
Wildfire,43.744205,-117.961611,8.24301946898925,2026,1,1,0,3,0,-1
Wildfire,43.220271,-115.672065,8.542860938164814,2026,1,1,0,3,0,-1
Wildfire,45.292783,-121.048917,8.517393171418904,2026,1,1,0,3,0,-1
Wildfire,44.037217,-120.304833,7.090909822079984,2026,1,1,0,3,0,-1
Wildfire,33.235233,-111.126867,7.824445930877619,2026,1,1,0,3,0,-1
Wildfire,44.63049,-120.03841,8.006700845440367,2026,1,1,0,3,0,-1
Wildfire,-18.4070643610464,130.51993257445787,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-8.167557376036036,25.954300027272986,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-32.20737911998886,-64.79537128054015,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-11.71928859620418,31.08824515014399,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-15.662027675078743,128.13061295553436,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-19.637127681786005,-59.0637192345041,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,44.46259010140113,-117.16387677156298,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,44.62607749081167,-119.99476823744266,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,44.04725369776717,-120.25084597751142,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-5.846664867070346,31.754578190712664,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-11.281846037631182,30.92600747396922,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-10.771755348481983,29.47541099917124,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-21.389580919084587,-56.97032486702023,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-8.616267983138403,16.853799321791794,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,44.2298792337444,-119.56924244633012,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-13.46673234395795,14.189434100786562,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-16.966119660375224,128.22248171612932,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-6.771037525480345,31.20002601624824,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-20.864082205972263,-46.26193922748018,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-7.413562388751381,-47.446652681485816,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-14.595878991245916,-58.10071705271984,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,42.554333,-121.756,8.160803920954665,2026,1,1,0,3,0,-1
Wildfire,33.823221,-116.974801,6.249975242259483,2026,1,1,0,3,0,-1
Wildfire,44.936167,-105.76688,7.451241684987676,2026,1,1,0,3,0,-1
Wildfire,34.267167,-111.998667,7.00397413672268,2026,1,1,0,3,0,-1
Wildfire,34.14465,-112.1289,7.8636512654486515,2026,1,1,0,3,0,-1
Wildfire,-20.315855435840987,-46.785481367966575,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-14.880407293267814,133.64577113232974,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-14.07582251409772,-64.5125156353438,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-7.314172825300785,-49.04564203328207,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-13.736921220487234,-54.130987638845376,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-7.789230605172984,15.00648313622433,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-12.92448920249944,-65.83004511391799,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-11.17047664773902,-50.54083845847284,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-19.161449249155343,134.1515557349691,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,41.28501324742258,21.64172410254609,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-10.131937729317723,31.63898875736765,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-9.157048653780828,-50.76806132361197,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,36.591633,-113.658033,6.638567789166521,2026,1,1,0,3,0,-1
Wildfire,-11.836656934658494,-50.8927867944357,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,55.935335569740346,-107.07347887636791,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-16.640794252466367,17.001360816529125,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-9.55507060298528,29.57556902823709,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-13.482668990509662,130.62873291611618,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-10.883032456420397,-46.46898607375892,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-11.310788123853149,31.042024198416456,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-11.76828144093896,31.02721539428445,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-22.09829512138802,-56.09284387705917,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-14.587226381367556,-56.13977430820714,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-14.569697503860828,-55.298554569922274,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-10.340340246258558,-47.25324994034558,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-16.728095955399073,128.12588496077018,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-11.7156094066636,-50.14830232953232,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-10.777067867249135,31.271129470909543,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-9.591899250130483,-54.87142626514294,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-19.357612515021177,-54.80183650131299,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-15.419833982098863,-60.87264251036574,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-7.9596733469819645,-63.83010033181576,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-6.716929884574821,-48.57887519211669,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-14.945597499204704,-49.002300914331954,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-8.283565739073827,17.367352310119255,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-9.347212180004467,-50.48428337369067,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-13.238812940921138,17.803435101244865,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-13.900963276263733,-56.751161591192826,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-8.362230351149538,-46.71532450597484,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-15.73247028885095,-57.04785314559446,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-14.015991048958597,-55.72686015296203,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-12.697284946877712,132.07153947010914,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-13.077261664145407,-59.02426440788547,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-9.125414875333515,30.31290058284289,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-9.539511280976717,29.596014999145385,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-12.671351238393932,30.714749062786456,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-11.102504103772295,31.04084855808498,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,31.05635,-88.859583,7.447751280047908,2026,1,1,0,3,0,-1
Wildfire,31.0565,-88.928,7.7702232041587855,2026,1,1,0,3,0,-1
Wildfire,-19.526406500532584,-55.8667119654897,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-10.732013777001203,14.769950366622066,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-31.124410845214904,28.042633154088687,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-10.784429755501789,29.25018318049874,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-15.538254064418906,-59.17890035618194,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-31.024434222934392,28.127271447063016,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-15.023099054355512,-58.79332311081732,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-14.892569105311656,-55.688173125805406,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-16.337720187654963,-59.494505833762005,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-12.782518542828347,-58.348209533022136,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-14.532312606205778,-53.40644896091516,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-9.176292029426056,-51.86209065435435,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-10.316224649129431,-49.7410717850921,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-8.049246754098215,-47.06250009296384,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-11.643575322283052,-50.30860566118717,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-14.199249586957556,-54.71175259465374,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-16.744211179148028,17.192252199924976,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-6.830398627105168,-42.912039638114486,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-7.057628915600055,-47.479332852700885,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-9.69219910840647,-53.65406429444766,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-9.418969986220636,-57.00195401592264,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-13.360805862902886,135.66271710302877,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-9.906176574412877,31.667447663834995,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,43.777617,-104.773967,6.941190055068375,2026,1,1,0,3,0,-1
Wildfire,43.903968,-104.376313,7.247842402590825,2026,1,1,0,3,0,-1
Wildfire,43.599883,-104.438083,7.209547335752259,2026,1,1,0,3,0,-1
Wildfire,47.065,-118.6926667,7.378383712996714,2026,1,1,0,3,0,-1
Wildfire,-17.93766902400315,137.9625450702486,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-28.37863506019541,28.82098547751834,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-9.876290035915671,-53.82180323107991,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,56.9872132980402,-94.52427077269184,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-9.854193138440715,-50.43783051991626,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-10.598112837221231,-52.06326838594547,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,55.89747434821418,-107.4675873416706,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-12.638029386607508,-48.40540604289469,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-9.378814635617964,-47.48389463469966,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-15.145794251760172,-55.17884279495596,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-9.504366256487154,-49.278871264308826,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-14.87136394809122,18.528268309546352,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-12.86115833337514,-67.27195703598032,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-20.78320759269201,-57.45189349791982,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-14.988069791829306,-64.50551941097261,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-10.74525835408603,-57.7531017647057,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-9.436346832062638,-47.39096983330294,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-18.97385735621928,133.8611424302848,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-12.315134220706078,-66.74350064648819,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-15.460367553133628,17.894617901872415,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-21.01739994356281,-57.96709946485569,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-8.461793773578199,-43.44998492194396,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-8.923213776953398,-66.66967664747122,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-7.851546883208038,-55.04287404723046,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-8.102957561794385,-48.26575501581868,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-17.11821662205105,17.627013371311392,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-10.043095365089936,-53.98878196649047,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-13.242357249770231,-57.205933171339545,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,42.915867,-122.9368,6.90875477931522,2026,1,1,0,3,0,-1
Wildfire,-28.1300717940603,29.77516664548783,6.739336627357174,2026,1,1,0,3,0,-1
Wildfire,-13.80028578245,-58.13729034505276,6.739336627357174,2026,1,1,0,3,0,-1
